Index,Date_time,Temperature
528,06-11-2012,75.9
529,06-12-2012,75.8
530,06-13-2012,76.5
531,06-14-2012,77.3
532,06-15-2012,76.2
533,06-16-2012,76.3
534,06-17-2012,73
535,06-18-2012,70.6
536,06-19-2012,74.4
537,06-20-2012,75.8
538,06-21-2012,74.6
539,06-22-2012,75.2
540,06-23-2012,75.3
541,06-24-2012,74.4
542,06-25-2012,73.8
543,06-26-2012,73.7
544,06-27-2012,72.9
545,06-28-2012,72
546,06-29-2012,73.3
547,06-30-2012,72.3
548,07-01-2012,72.9
549,07-02-2012,71.8
550,07-03-2012,71
551,07-04-2012,74.2
552,07-05-2012,73.9
553,07-06-2012,73.3
554,07-07-2012,74.1
555,07-08-2012,75.1
556,07-09-2012,74.3
557,07-10-2012,72.7
558,07-11-2012,72
559,07-12-2012,72.7
560,07-13-2012,73.2
561,07-14-2012,73.7
562,07-15-2012,72.8
563,07-16-2012,72.6
564,07-17-2012,73
565,07-18-2012,72.3
566,07-19-2012,72.1
567,07-20-2012,71.2
568,07-21-2012,73.7
569,07-22-2012,73.7
570,07-23-2012,72.6
571,07-24-2012,73.3
572,07-25-2012,72.7
573,07-26-2012,72.3
574,07-27-2012,73.5
575,07-28-2012,73.6
576,07-29-2012,74.3
577,07-30-2012,73.1
578,07-31-2012,70.7
579,08-01-2012,71.1
580,08-02-2012,71.3
581,08-03-2012,71.4
582,08-04-2012,71.7
583,08-05-2012,73.2
584,08-06-2012,73
585,08-07-2012,73.2
586,08-08-2012,73.1
587,08-09-2012,72.1
588,08-10-2012,72.1
589,08-11-2012,72.3
590,08-12-2012,72.4
591,08-13-2012,73.4
592,08-14-2012,73.4
593,08-15-2012,73.8
594,08-16-2012,73.2
595,08-17-2012,72.7
596,08-18-2012,72.8
597,08-19-2012,73
598,08-20-2012,71.4
599,08-21-2012,72.1
600,08-22-2012,73.2
601,08-23-2012,74.6
602,08-24-2012,74.7
603,08-25-2012,74.7
604,08-26-2012,72.5
605,08-27-2012,71.8
606,08-28-2012,72.1
607,08-29-2012,72.1
608,08-30-2012,71.9
609,08-31-2012,72
610,09-01-2012,71.5
611,09-02-2012,72.3
612,09-03-2012,71.6
613,09-04-2012,71.5
614,09-05-2012,71.9
615,09-06-2012,72.8
616,09-07-2012,72.2
617,09-08-2012,73.5
618,09-09-2012,73.3
619,09-10-2012,72.1
620,09-11-2012,71.9
621,09-12-2012,72.2
622,09-13-2012,73.3
623,09-14-2012,72.9
624,09-15-2012,72.2
625,09-16-2012,73.8
626,09-17-2012,72.4
627,09-18-2012,72.8
628,09-19-2012,72.1
629,09-20-2012,72.1
630,09-21-2012,71.7
631,09-22-2012,70.6
632,09-23-2012,71.1
633,09-24-2012,70.9
634,09-25-2012,72.9
635,09-26-2012,77.2
636,09-27-2012,74.4
637,09-28-2012,73
638,09-29-2012,74.3
639,09-30-2012,73.8
640,10-01-2012,73.5
641,10-02-2012,73.9
642,10-03-2012,72.4
643,10-04-2012,73.7
644,10-05-2012,72
645,10-06-2012,73.6
646,10-07-2012,74
647,10-08-2012,72.6
648,10-09-2012,75.1
649,10-10-2012,75.4
650,10-11-2012,74.8
651,10-12-2012,75.6
652,10-13-2012,74.8
653,10-14-2012,72.7
654,10-15-2012,72.6
655,10-16-2012,75.2
656,10-17-2012,75.7
657,10-18-2012,75.1
658,10-19-2012,76.2
659,10-20-2012,75
660,10-21-2012,75.1
661,10-22-2012,74.6
662,10-23-2012,75.2
663,10-24-2012,73.4
664,10-25-2012,75.6
665,10-26-2012,76.1
666,10-27-2012,76.8
667,10-28-2012,75.8
668,10-29-2012,73.8
669,10-30-2012,70.4
670,10-31-2012,72.3
671,11-01-2012,68.5
672,11-02-2012,70.6
673,11-03-2012,73.1
674,11-04-2012,73.8
675,11-05-2012,74.3
676,11-06-2012,75.6
677,11-07-2012,74
678,11-08-2012,74.7
679,11-09-2012,76.1
680,11-10-2012,76.1
681,11-11-2012,75.6
682,11-12-2012,74.5
683,11-13-2012,73.4
684,11-14-2012,70.1
685,11-15-2012,68.8
686,11-16-2012,66.4
687,11-17-2012,64.3
688,11-18-2012,63.8
689,11-19-2012,65.8
690,11-20-2012,67.1
691,11-21-2012,70.7
692,11-22-2012,73
693,11-23-2012,75.8
694,11-24-2012,75.9
695,11-25-2012,76.2
696,11-26-2012,73.8
697,11-27-2012,72.5
698,11-28-2012,72.1
699,11-29-2012,71.9
700,11-30-2012,71.6
701,12-01-2012,70.6
702,12-02-2012,71.8
703,12-03-2012,73.1
704,12-04-2012,75.1
705,12-05-2012,75.6
706,12-06-2012,76.1
707,12-07-2012,74.2
708,12-08-2012,74.1
709,12-09-2012,73.4
710,12-10-2012,74.3
711,12-11-2012,72.5
712,12-12-2012,70.9
713,12-13-2012,68.5
714,12-14-2012,68.3
715,12-15-2012,70.4
716,12-16-2012,70.2
717,12-17-2012,71.5
718,12-18-2012,69.4
719,12-19-2012,69.5
720,12-20-2012,70.6
721,12-21-2012,72.6
722,12-22-2012,71.6
723,12-23-2012,71.1
724,12-24-2012,71.3
725,12-25-2012,71.4
726,12-26-2012,69.5
727,12-27-2012,67.5
728,12-28-2012,70.1
729,12-29-2012,72.3
730,12-30-2012,74.2
731,12-31-2012,75.7
732,01-01-2013,77.2
733,01-02-2013,75.9
734,01-03-2013,76.3
735,01-04-2013,74.4
736,01-05-2013,72.4
737,01-06-2013,69.8
738,01-07-2013,69.8
739,01-08-2013,70.8
740,01-09-2013,71.6
741,01-10-2013,70.6
742,01-11-2013,71.4
743,01-12-2013,71.5
744,01-13-2013,68.8
745,01-14-2013,71.1
746,01-15-2013,70.4
747,01-16-2013,73.3
748,01-17-2013,72.4
749,01-18-2013,70.2
750,01-19-2013,68.5
751,01-20-2013,69.8
752,01-21-2013,70
753,01-22-2013,70
754,01-23-2013,70.7
