id,"Date, Time","Pressure, mbar (LGR S/N: 10529093, SEN S/N: 10517822)","Wind Speed, m/s (LGR S/N: 10529093, SEN S/N: 10526471)","Gust Speed, m/s (LGR S/N: 10529093, SEN S/N: 10526471)","Wind Direction, ø (LGR S/N: 10529093, SEN S/N: 10526505)","Water Content, m³/m³ (LGR S/N: 10529093, SEN S/N: 10526578)",Temp,"RH, % (LGR S/N: 10529093, SEN S/N: 10528977)","DewPt, °C (LGR S/N: 10529093, SEN S/N: 10528977)","PAR, uE (LGR S/N: 10529093, SEN S/N: 10532230)","Rain, mm (LGR S/N: 10529093, SEN S/N: 10534353)","Batt, V (LGR S/N: 10529093)"
251,10-03-2014 02:55,885.85,0.5,2.27,102.5,0.1069,16.368,91.1,14.9,1.2,0,4.333
252,10-03-2014 03:10,885.95,0.76,2.52,95.5,0.1069,16.368,91.1,14.9,1.2,0,4.333
253,10-03-2014 03:25,885.95,0.5,2.01,95.5,0.1069,16.296,91.5,14.9,1.2,0,4.333
254,10-03-2014 03:40,886.25,0.5,2.77,109.5,0.1069,16.249,91.9,14.9,1.2,0,4.333
255,10-03-2014 03:55,886.35,0.76,2.77,105.3,0.1064,16.201,92.3,15,1.2,0,4.333
256,10-03-2014 04:10,886.45,1.01,3.02,103.9,0.1069,16.249,92.1,15,1.2,0,4.333
257,10-03-2014 04:25,886.55,1.26,4.53,103.9,0.1064,16.225,92.1,15,1.2,0,4.333
258,10-03-2014 04:40,886.75,1.01,3.02,99.7,0.1064,16.177,92.1,14.9,1.2,0,4.333
259,10-03-2014 04:55,886.95,0.76,2.52,96.9,0.1069,16.249,92.3,15,1.2,0,4.333
260,10-03-2014 05:10,887.25,0.25,2.01,85.6,0.1064,16.106,92.1,14.8,1.2,0,4.333
261,10-03-2014 05:25,887.35,0,1.51,92.7,0.1064,15.939,92.5,14.7,6.2,0,4.333
262,10-03-2014 05:40,887.55,0.25,2.01,73,0.1069,15.915,92.5,14.7,28.7,0,4.333
263,10-03-2014 05:55,887.65,0,2.01,81.4,0.1069,16.153,92.4,14.9,71.2,0,4.333
264,10-03-2014 06:10,887.75,0.25,2.77,87,0.1064,16.654,91.6,15.3,128.7,0,4.339
265,10-03-2014 06:25,887.95,0.25,1.76,74.4,0.1064,17.368,90,15.7,201.2,0,4.351
266,10-03-2014 06:40,888.25,0,1.26,77.2,0.1069,18.105,87.2,16,286.2,0,4.351
267,10-03-2014 06:55,888.25,0.25,2.01,64.6,0.1064,18.509,85.3,16,376.2,0,4.46
268,10-03-2014 07:10,888.65,0.5,2.52,99.7,0.1064,19.27,81.2,16,476.2,0,4.339
269,10-03-2014 07:25,888.85,0.76,2.52,143.2,0.1064,20.126,76.9,16,588.7,0,4.351
270,10-03-2014 07:40,888.65,0.5,3.02,144.6,0.1064,20.984,73.4,16.1,683.7,0,4.351
271,10-03-2014 07:55,888.65,0.5,3.27,126.4,0.1069,22.034,69.6,16.2,791.2,0,4.339
272,10-03-2014 08:10,888.65,0.76,2.77,85.6,0.1064,22.226,67.1,15.9,908.7,0,4.345
273,10-03-2014 08:25,888.55,1.01,3.27,88.4,0.1064,22.872,64.9,15.9,1018.7,0,4.363
274,10-03-2014 08:40,888.55,1.01,3.53,64.6,0.1064,23.28,63.9,16.1,1178.7,0,4.339
275,10-03-2014 08:55,888.65,1.26,3.27,43.5,0.1064,23.641,61,15.7,1241.2,0,4.345
276,10-03-2014 09:10,888.65,1.26,4.28,56.2,0.1064,24.871,57.9,16,1183.7,0,4.345
277,10-03-2014 09:25,888.45,1.26,3.53,63.2,0.1064,23.881,59.1,15.4,671.2,0,4.345
278,10-03-2014 09:40,888.35,1.01,3.27,21.1,0.1064,23.93,57.8,15.1,618.7,0,4.339
279,10-03-2014 09:55,888.15,1.76,5.29,28.1,0.1064,26.549,50.5,15.5,1628.7,0,4.351
280,10-03-2014 10:10,887.95,2.01,5.79,21.1,0.1064,26.671,50.7,15.6,1718.7,0,4.339
281,10-03-2014 10:25,887.65,2.01,5.29,11.2,0.1064,25.695,51.7,15,976.2,0,4.339
282,10-03-2014 10:40,887.55,1.76,5.04,15.4,0.1069,26.72,49.3,15.2,1286.2,0,4.345
283,10-03-2014 10:55,887.15,2.01,4.53,40.7,0.1069,27.014,48,15.1,1881.2,0,4.339
284,10-03-2014 11:10,886.85,2.52,6.04,25.3,0.1069,27.333,45.3,14.5,1813.7,0,4.339
285,10-03-2014 11:25,886.55,2.27,5.79,19.7,0.1069,26.891,45.8,14.2,1888.7,0,4.351
286,10-03-2014 11:40,886.55,2.27,6.55,23.9,0.1064,27.456,43.2,13.9,1886.2,0,4.351
287,10-03-2014 11:55,886.35,2.27,7.05,8.4,0.1064,28.122,43,14.4,1911.2,0,4.339
288,10-03-2014 12:10,886.15,2.27,4.53,8.4,0.1064,27.161,44,13.9,1403.7,0,4.339
289,10-03-2014 12:25,885.95,2.27,5.79,7,0.1064,26.573,44.6,13.5,851.2,0,4.345
290,10-03-2014 12:40,885.95,1.76,4.78,23.9,0.1064,27.924,42.7,14.1,1881.2,0,4.363
291,10-03-2014 12:55,885.65,2.27,5.29,355.2,0.1069,28.023,42.3,14,1746.2,0,4.339
292,10-03-2014 13:10,885.45,2.27,5.29,44.9,0.1064,29.265,39.3,14,1661.2,0,4.345
293,10-03-2014 13:25,885.25,2.77,6.3,1.4,0.1064,29.015,40.4,14.2,1601.2,0,4.351
294,10-03-2014 13:40,885.15,2.27,5.29,9.8,0.1064,27.677,42.2,13.7,738.7,0,4.339
295,10-03-2014 13:55,884.75,1.76,4.53,9.8,0.1069,28.295,40.8,13.7,1423.7,0,4.345
296,10-03-2014 14:10,884.65,1.76,4.28,12.6,0.1069,28.295,39.6,13.3,1276.2,0,4.339
297,10-03-2014 14:25,884.65,1.51,5.04,21.1,0.1069,28.023,40.5,13.4,583.7,0,4.339
298,10-03-2014 14:40,884.45,2.01,5.04,351,0.1069,27.974,40,13.1,1078.7,0,4.345
299,10-03-2014 14:55,884.45,1.51,4.28,16.8,0.1075,28.816,38.5,13.3,903.7,0,4.339
300,10-03-2014 15:10,884.35,1.51,3.78,28.1,0.1069,27.751,40.7,13.2,473.7,0,4.339
301,10-03-2014 15:25,884.15,1.51,4.78,23.9,0.1075,27.974,39.4,12.9,403.7,0,4.339
302,10-03-2014 15:40,884.05,2.01,4.28,4.2,0.1069,28.345,38.9,13,671.2,0,4.345
303,10-03-2014 15:55,884.05,2.27,4.53,11.2,0.1075,27.825,39.4,12.8,553.7,0,4.339
304,10-03-2014 16:10,884.15,1.51,4.28,14,0.1075,27.653,39.2,12.5,436.2,0,4.339
305,10-03-2014 16:25,884.25,1.51,5.04,29.5,0.1069,27.456,39.3,12.4,328.7,0,4.357
306,10-03-2014 16:40,884.45,1.76,4.78,14,0.1075,27.063,40.8,12.6,236.2,0,4.339
307,10-03-2014 16:55,884.55,1.51,4.03,18.3,0.1075,26.549,42,12.6,148.7,0,4.339
308,10-03-2014 17:10,884.75,1.51,4.28,25.3,0.1075,25.987,43.3,12.6,81.2,0,4.339
309,10-03-2014 17:25,885.15,1.01,4.28,28.1,0.1075,25.355,44.3,12.3,33.7,0,4.363
310,10-03-2014 17:40,885.15,1.26,3.53,22.5,0.1069,24.919,45.6,12.4,6.2,0,4.339
311,10-03-2014 17:55,885.45,1.01,4.28,21.1,0.1075,24.484,46.6,12.3,1.2,0,4.339
312,10-03-2014 18:10,885.45,0.5,2.27,30.9,0.1075,23.881,47.8,12.2,1.2,0,4.339
313,10-03-2014 18:25,885.45,0.5,1.76,35.1,0.1069,23.521,49.6,12.4,1.2,0,4.339
314,10-03-2014 18:40,885.55,0.25,2.01,37.9,0.1075,23.088,50.8,12.4,1.2,0,4.339
315,10-03-2014 18:55,885.65,0.25,2.01,42.1,0.1075,22.609,51.7,12.2,1.2,0,4.339
316,10-03-2014 19:10,885.65,0.25,1.51,49.1,0.1075,22.178,52.2,11.9,1.2,0,4.339
317,10-03-2014 19:25,886.05,0,0.5,49.1,0.1075,21.39,54.3,11.8,1.2,0,4.339
318,10-03-2014 19:40,886.05,0,0.25,49.1,0.1075,21.175,54.8,11.7,1.2,0,4.339
319,10-03-2014 19:55,886.15,0,0,49.1,0.1069,20.174,58.1,11.7,1.2,0,4.339
320,10-03-2014 20:10,886.25,0,0,49.1,0.1075,20.079,59.4,11.9,1.2,0,4.339
321,10-03-2014 20:25,886.45,0,0.5,49.1,0.1069,20.079,59.1,11.9,1.2,0,4.339
322,10-03-2014 20:40,886.55,0,1.01,47.7,0.1075,20.531,56,11.5,1.2,0,4.339
323,10-03-2014 20:55,886.55,0,0.76,49.1,0.1075,19.888,57.6,11.3,1.2,0,4.339
324,10-03-2014 21:10,886.85,0,1.01,59,0.1069,19.555,58.6,11.2,1.2,0,4.339
325,10-03-2014 21:25,886.95,0.25,1.01,81.4,0.1069,18.913,59.7,10.9,1.2,0,4.333
326,10-03-2014 21:40,886.95,0,0.5,95.5,0.1069,18.723,60.8,11,1.2,0,4.339
327,10-03-2014 21:55,887.05,0,0.25,95.5,0.1075,18.366,61.8,10.9,1.2,0,4.339
328,10-03-2014 22:10,886.95,0.5,2.01,101.1,0.1069,19.008,64.8,12.3,1.2,0,4.333
329,10-03-2014 22:25,886.95,0.5,2.01,112.3,0.1069,18.747,65.3,12.1,1.2,0,4.333
330,10-03-2014 22:40,887.05,0.25,1.26,115.1,0.1075,18.39,67.4,12.3,1.2,0,4.333
331,10-03-2014 22:55,886.95,0.25,2.01,102.5,0.1075,18.747,68.1,12.8,1.2,0,4.333
332,10-03-2014 23:10,886.95,0.25,2.01,98.3,0.1069,18.414,69.7,12.8,1.2,0,4.333
333,10-03-2014 23:25,886.95,0.5,2.01,113.7,0.1075,18.414,71.6,13.2,1.2,0,4.333
334,10-03-2014 23:40,886.85,0.76,2.01,112.3,0.1075,18.39,73.2,13.5,1.2,0,4.333
335,10-03-2014 23:55,886.75,1.26,2.77,103.9,0.1069,18.533,73.9,13.8,1.2,0,4.333
336,10-04-2014 00:10,886.65,1.01,3.02,98.3,0.1069,18.438,75,13.9,1.2,0,4.333
337,10-04-2014 00:25,886.45,1.01,2.52,96.9,0.1069,18.2,76.4,14,1.2,0,4.333
338,10-04-2014 00:40,886.45,0.76,2.77,98.3,0.1075,17.962,77.4,14,1.2,0,4.333
339,10-04-2014 00:55,886.45,0.5,2.27,95.5,0.1069,17.677,78.4,13.9,1.2,0,4.333
340,10-04-2014 01:10,886.35,0.25,2.52,103.9,0.1069,17.558,81.1,14.3,1.2,0,4.345
341,10-04-2014 01:25,886.25,0.76,3.02,110.9,0.1069,17.558,82.1,14.5,1.2,0,4.333
342,10-04-2014 01:40,886.35,1.01,2.77,102.5,0.1069,17.415,83,14.5,1.2,0,4.333
343,10-04-2014 01:55,886.35,0.76,2.52,110.9,0.1069,17.153,84,14.4,1.2,0,4.333
344,10-04-2014 02:10,886.35,0.25,2.01,112.3,0.1069,17.058,84.3,14.4,1.2,0,4.333
345,10-04-2014 02:25,886.25,0.25,1.76,109.5,0.1069,17.082,85.4,14.6,1.2,0,4.333
346,10-04-2014 02:40,886.45,0.5,2.27,99.7,0.1069,16.796,85.8,14.4,1.2,0,4.333
347,10-04-2014 02:55,886.35,0,0.5,73,0.1069,16.368,86.7,14.2,1.2,0,4.333
348,10-04-2014 03:10,886.45,0,1.76,81.4,0.1069,16.368,88,14.4,1.2,0,4.333
349,10-04-2014 03:25,886.45,0.76,2.77,103.9,0.1069,16.344,88.9,14.5,1.2,0,4.333
350,10-04-2014 03:40,886.45,0.25,2.27,119.3,0.1064,16.201,89.5,14.5,1.2,0,4.333
351,10-04-2014 03:55,886.55,0.5,2.52,96.9,0.1069,16.153,89.9,14.5,1.2,0,4.333
352,10-04-2014 04:10,886.75,0.76,2.52,99.7,0.1064,16.058,90,14.4,1.2,0,4.333
353,10-04-2014 04:25,886.95,0.76,2.77,99.7,0.1069,15.843,90,14.2,1.2,0,4.333
354,10-04-2014 04:40,887.15,0.76,2.77,106.7,0.1064,15.748,90.4,14.2,1.2,0,4.333
355,10-04-2014 04:55,887.45,0.25,2.01,102.5,0.1069,15.485,90.4,13.9,1.2,0,4.333
356,10-04-2014 05:10,887.65,0.76,2.01,103.9,0.1064,15.485,91.6,14.1,1.2,0,4.333
357,10-04-2014 05:25,887.95,0.25,2.01,109.5,0.1064,15.175,91.6,13.8,6.2,0,4.333
358,10-04-2014 05:40,888.05,0,1.51,88.4,0.1064,15.294,91.9,14,31.2,0,4.333
359,10-04-2014 05:55,888.25,0.25,2.77,87,0.1064,15.533,92.2,14.3,78.7,0,4.333
360,10-04-2014 06:10,888.45,1.26,3.78,99.7,0.1064,15.963,91.4,14.6,111.2,0,4.339
361,10-04-2014 06:25,888.75,1.51,4.53,105.3,0.1064,16.272,91.5,14.9,201.2,0,4.351
362,10-04-2014 06:40,888.85,1.01,3.02,101.1,0.1064,17.249,88.7,15.4,303.7,0,4.351
363,10-04-2014 06:55,889.15,1.51,3.53,106.7,0.1064,18.176,85,15.6,386.2,0,4.363
364,10-04-2014 07:10,889.35,1.51,4.28,101.1,0.1064,18.889,82.1,15.8,496.2,0,4.345
365,10-04-2014 07:25,889.55,1.76,4.03,106.7,0.1064,19.912,77.7,15.9,603.7,0,4.345
366,10-04-2014 07:40,889.75,2.27,4.53,108.1,0.1064,20.531,75.5,16.1,706.2,0,4.387
367,10-04-2014 07:55,889.55,2.27,4.53,101.1,0.1058,21.39,71.5,16,821.2,0,4.345
368,10-04-2014 08:10,889.35,2.27,5.29,101.1,0.1064,21.628,69.4,15.8,803.7,0,4.351
369,10-04-2014 08:25,889.65,2.27,5.29,103.9,0.1064,21.366,70.1,15.7,431.2,0,4.351
370,10-04-2014 08:40,889.75,2.01,4.53,105.3,0.1064,21.819,68.3,15.7,501.2,0,4.345
371,10-04-2014 08:55,889.55,2.01,4.78,98.3,0.1064,21.652,67.7,15.4,523.7,0,4.351
372,10-04-2014 09:10,889.55,2.27,5.04,96.9,0.1064,22.609,64.6,15.6,751.2,0,4.339
373,10-04-2014 09:25,889.45,2.27,4.78,101.1,0.1064,23.328,61.9,15.6,573.7,0,4.345
374,10-04-2014 09:40,889.35,2.52,6.04,98.3,0.1058,22.274,65.1,15.4,736.2,0,4.345
375,10-04-2014 09:55,889.15,2.27,6.04,96.9,0.1058,23.689,61.5,15.9,1451.2,0,4.351
376,10-04-2014 10:10,889.15,2.27,5.29,102.5,0.1064,23.088,61.1,15.2,926.2,0,4.339
377,10-04-2014 10:25,889.15,1.76,4.78,98.3,0.1064,22.992,60.6,15,431.2,0,4.345
378,10-04-2014 10:40,888.95,1.76,5.29,101.1,0.1064,23.256,59.8,15,513.7,0,4.351
379,10-04-2014 10:55,888.95,1.26,3.78,87,0.1058,24.171,57.4,15.2,903.7,0,4.339
380,10-04-2014 11:10,888.75,1.01,4.53,35.1,0.1058,24.074,54.4,14.3,663.7,0,4.345
381,10-04-2014 11:25,888.55,1.51,4.78,26.7,0.1058,24.388,54.1,14.5,861.2,0,4.345
382,10-04-2014 11:40,888.45,1.51,4.78,28.1,0.1058,25.065,52.1,14.6,976.2,0,4.351
383,10-04-2014 11:55,888.05,1.76,4.28,14,0.1064,25.331,51.1,14.5,993.7,0,4.339
384,10-04-2014 12:10,887.95,2.27,5.29,4.2,0.1064,24.532,51.2,13.8,623.7,0,4.339
385,10-04-2014 12:25,887.75,2.77,5.79,1.4,0.1064,24.919,50.6,14,846.2,0,4.345
386,10-04-2014 12:40,887.45,1.76,4.03,18.3,0.1064,25.453,49.2,14,901.2,0,4.351
387,10-04-2014 12:55,887.45,1.76,5.29,22.5,0.1064,25.695,49,14.2,938.7,0,4.339
388,10-04-2014 13:10,887.05,1.76,5.04,7,0.1064,27.801,45,14.8,1743.7,0,4.339
389,10-04-2014 13:25,886.85,2.52,5.29,1.4,0.1064,26.524,46.5,14.1,951.2,0,4.345
390,10-04-2014 13:40,886.95,1.76,4.53,36.5,0.1064,26.524,45.9,13.9,751.2,0,4.339
391,10-04-2014 13:55,886.75,2.01,4.78,8.4,0.1069,26.451,45.9,13.9,668.7,0,4.339
392,10-04-2014 14:10,886.75,2.01,4.78,355.2,0.1069,25.38,48.5,13.8,586.2,0,4.345
393,10-04-2014 14:25,886.65,2.01,5.29,351,0.1064,25.744,47.2,13.7,578.7,0,4.351
394,10-04-2014 14:40,886.45,1.26,4.53,25.3,0.1069,26.646,45.4,13.9,1243.7,0,4.339
395,10-04-2014 14:55,886.25,1.51,4.03,25.3,0.1064,27.014,44.2,13.8,906.2,0,4.345
396,10-04-2014 15:10,886.35,1.26,3.27,28.1,0.1069,26.475,44.6,13.5,888.7,0,4.339
397,10-04-2014 15:25,886.25,1.26,4.28,28.1,0.1069,26.256,45.8,13.7,821.2,0,4.345
398,10-04-2014 15:40,886.35,1.51,3.78,23.9,0.1064,25.598,46.4,13.3,633.7,0,4.363
399,10-04-2014 15:55,886.45,0.76,3.27,53.3,0.1064,26.012,45.7,13.4,396.2,0,4.339
400,10-04-2014 16:10,886.55,0.76,2.52,25.3,0.1064,25.817,45.6,13.2,156.2,0,4.339
401,10-04-2014 16:25,886.85,0.76,2.52,67.4,0.1069,25.113,47.4,13.2,46.2,0,4.339
402,10-04-2014 16:40,886.95,2.77,7.3,116.5,0.1064,23.665,52.2,13.3,46.2,0,4.339
403,10-04-2014 16:55,887.25,3.53,6.8,120.7,0.1069,23.064,54.4,13.4,106.2,0,4.339
404,10-04-2014 17:10,887.35,3.02,5.54,109.5,0.1064,22.848,55.2,13.4,86.2,0,4.345
405,10-04-2014 17:25,887.65,3.02,6.3,110.9,0.1069,22.106,57.6,13.4,33.7,0,4.339
406,10-04-2014 17:40,888.05,3.02,7.05,117.9,0.1069,21.437,59.9,13.3,6.2,0,4.351
407,10-04-2014 17:55,888.25,3.27,7.05,123.5,0.1069,20.555,63.1,13.3,1.2,0,4.339
408,10-04-2014 18:10,888.35,2.77,6.04,116.5,0.1075,20.317,64,13.3,1.2,0,4.339
409,10-04-2014 18:25,888.45,3.02,6.55,112.3,0.1069,20.198,64.7,13.4,1.2,0,4.339
410,10-04-2014 18:40,888.65,3.02,6.3,103.9,0.1069,19.817,65.8,13.3,1.2,0,4.339
411,10-04-2014 18:55,888.75,3.53,6.8,101.1,0.1069,19.413,66.7,13.1,1.2,0,4.339
412,10-04-2014 19:10,889.05,2.77,6.04,106.7,0.1069,19.008,68.3,13.1,1.2,0,4.339
413,10-04-2014 19:25,889.15,2.77,6.55,113.7,0.1069,18.699,69.7,13.1,1.2,0,4.369
414,10-04-2014 19:40,889.25,3.53,6.55,115.1,0.1069,18.461,70.7,13.1,1.2,0,4.339
415,10-04-2014 19:55,889.45,3.27,7.55,116.5,0.1069,18.224,71.2,12.9,1.2,0,4.339
416,10-04-2014 20:10,889.65,3.27,6.8,120.7,0.1064,18.057,71.8,12.9,1.2,0,4.339
417,10-04-2014 20:25,889.85,3.53,6.3,116.5,0.1069,17.891,72.2,12.8,1.2,0,4.339
418,10-04-2014 20:40,889.85,3.53,7.3,117.9,0.1069,17.724,72.9,12.8,1.2,0,4.339
419,10-04-2014 20:55,890.15,2.77,5.54,115.1,0.1069,17.51,73.9,12.8,1.2,0,4.339
420,10-04-2014 21:10,890.35,2.52,5.79,110.9,0.1069,17.32,74.7,12.8,1.2,0,4.339
421,10-04-2014 21:25,890.35,2.27,5.04,108.1,0.1069,17.106,75.8,12.8,1.2,0,4.339
422,10-04-2014 21:40,890.35,2.27,5.04,106.7,0.1069,17.201,75.8,12.9,1.2,0,4.339
423,10-04-2014 21:55,890.25,2.27,4.78,106.7,0.1064,17.296,75.5,12.9,1.2,0,4.339
424,10-04-2014 22:10,890.15,2.01,5.04,102.5,0.1069,16.939,76.4,12.8,1.2,0,4.339
425,10-04-2014 22:25,889.95,2.27,4.78,101.1,0.1064,16.796,76.9,12.7,1.2,0,4.339
426,10-04-2014 22:40,889.95,2.27,4.78,105.3,0.1064,16.534,77.6,12.6,1.2,0,4.339
427,10-04-2014 22:55,890.05,2.27,4.28,108.1,0.1064,16.392,78,12.6,1.2,0,4.339
428,10-04-2014 23:10,889.95,1.76,4.03,108.1,0.1064,16.344,78.1,12.5,1.2,0,4.339
429,10-04-2014 23:25,890.05,2.01,4.78,110.9,0.1069,16.439,77.5,12.5,1.2,0,4.333
430,10-04-2014 23:40,889.95,2.01,4.53,113.7,0.1064,16.415,77.2,12.4,1.2,0,4.333
431,10-04-2014 23:55,889.85,2.01,4.28,119.3,0.1064,16.296,77.2,12.3,1.2,0,4.333
432,10-05-2014 00:10,889.75,2.01,5.54,117.9,0.1069,16.058,77.3,12.1,1.2,0,4.381
433,10-05-2014 00:25,889.45,2.27,5.29,122.1,0.1064,15.939,77.7,12.1,1.2,0,4.333
434,10-05-2014 00:40,889.35,2.52,5.54,115.1,0.1069,15.652,78.7,12,1.2,0,4.333
435,10-05-2014 00:55,889.15,1.76,3.78,113.7,0.1064,15.27,80,11.9,1.2,0,4.333
436,10-05-2014 01:10,888.85,1.51,4.28,103.9,0.1064,15.127,80.6,11.8,1.2,0,4.333
437,10-05-2014 01:25,888.95,1.01,3.27,102.5,0.1064,14.816,81.1,11.6,1.2,0,4.333
438,10-05-2014 01:40,888.95,1.01,4.53,108.1,0.1069,14.768,82.3,11.8,1.2,0,4.333
439,10-05-2014 01:55,888.95,1.51,3.53,108.1,0.1064,14.601,82.9,11.7,1.2,0,4.333
440,10-05-2014 02:10,888.75,1.26,3.78,103.9,0.1064,14.529,84,11.9,1.2,0,4.333
441,10-05-2014 02:25,888.65,1.26,4.03,103.9,0.1064,14.385,85.4,12,1.2,0,4.333
442,10-05-2014 02:40,888.55,1.76,4.78,108.1,0.1064,14.409,86.5,12.2,1.2,0,4.333
443,10-05-2014 02:55,888.45,1.76,4.53,103.9,0.1064,14.218,87,12.1,1.2,0,4.333
444,10-05-2014 03:10,888.35,1.76,4.53,101.1,0.1064,14.17,88.2,12.3,1.2,0,4.333
445,10-05-2014 03:25,888.35,1.26,3.02,103.9,0.1058,13.786,89.2,12.1,1.2,0,4.333
446,10-05-2014 03:40,888.65,0.76,3.02,92.7,0.1058,13.762,89.6,12.1,1.2,0,4.333
447,10-05-2014 03:55,888.95,0.76,3.02,94.1,0.1058,13.546,90.3,12,1.2,0,4.333
448,10-05-2014 04:10,888.85,1.01,3.27,119.3,0.1064,13.546,91.3,12.2,1.2,0,4.333
449,10-05-2014 04:25,889.05,1.51,3.78,109.5,0.1058,13.786,91.5,12.4,1.2,0,4.333
450,10-05-2014 04:40,889.35,1.51,5.29,105.3,0.1064,14.098,90.8,12.6,1.2,0,4.333
451,10-05-2014 04:55,889.45,1.76,4.53,105.3,0.1058,14.314,89.4,12.6,1.2,0,4.333
452,10-05-2014 05:10,889.65,2.01,6.04,99.7,0.1058,14.314,88.4,12.4,1.2,0,4.333
453,10-05-2014 05:25,889.85,1.26,3.53,94.1,0.1058,14.17,88.7,12.3,3.7,0,4.333
454,10-05-2014 05:40,890.15,1.76,3.53,99.7,0.1058,14.242,89,12.5,18.7,0,4.333
455,10-05-2014 05:55,890.35,1.51,3.53,108.1,0.1058,14.242,88.4,12.4,86.2,0,4.333
456,10-05-2014 06:10,890.45,2.01,4.28,108.1,0.1058,14.529,87.4,12.5,151.2,0,4.339
457,10-05-2014 06:25,890.75,2.52,5.54,108.1,0.1053,15.055,85.6,12.7,233.7,0,4.351
458,10-05-2014 06:40,890.85,2.52,4.78,112.3,0.1064,15.629,82.7,12.7,321.2,0,4.345
459,10-05-2014 06:55,890.95,2.77,6.04,109.5,0.1058,15.676,82,12.6,383.7,0,4.363
460,10-05-2014 07:10,891.25,3.27,5.79,117.9,0.1058,16.106,80.2,12.7,473.7,0,4.345
461,10-05-2014 07:25,891.55,3.27,7.05,116.5,0.1058,16.511,76.3,12.3,398.7,0,4.345
462,10-05-2014 07:40,891.65,3.02,6.04,108.1,0.1058,16.892,74.6,12.4,466.2,0,4.351
463,10-05-2014 07:55,891.85,2.77,5.79,109.5,0.1058,18.176,69.2,12.5,541.2,0,4.363
464,10-05-2014 08:10,891.85,2.77,5.04,112.3,0.1064,18.723,68,12.7,561.2,0,4.345
465,10-05-2014 08:25,891.85,2.77,5.29,101.1,0.1058,20.007,61.6,12.4,1178.7,0,4.351
466,10-05-2014 08:40,891.75,2.77,6.04,99.7,0.1053,20.174,60.6,12.3,1323.7,0,4.339
467,10-05-2014 08:55,891.65,2.77,6.55,98.3,0.1064,21.27,57.1,12.5,1368.7,0,4.345
468,10-05-2014 09:10,891.65,3.02,6.3,106.7,0.1064,21.437,55.1,12.1,1456.2,0,4.363
469,10-05-2014 09:25,891.35,2.77,6.3,117.9,0.1058,21.867,53.1,11.9,1546.2,0,4.339
470,10-05-2014 09:40,891.55,3.27,6.04,109.5,0.1058,22.513,50.6,11.8,1656.2,0,4.345
471,10-05-2014 09:55,891.15,3.02,5.79,105.3,0.1058,23.208,49.1,12,1718.7,0,4.345
472,10-05-2014 10:10,890.95,3.02,6.55,110.9,0.1064,22.92,49.8,11.9,1806.2,0,4.339
473,10-05-2014 10:25,890.95,3.27,6.3,109.5,0.1064,23.328,46.8,11.3,1863.7,0,4.345
474,10-05-2014 10:40,890.95,3.27,7.05,117.9,0.1058,23.569,46.4,11.4,1733.7,0,4.363
475,10-05-2014 10:55,890.45,2.52,6.04,110.9,0.1064,24.171,44.2,11.2,1388.7,0,4.339
476,10-05-2014 11:10,890.75,3.27,6.8,123.5,0.1058,24.002,44.8,11.3,1273.7,0,4.345
477,10-05-2014 11:25,890.55,3.02,6.8,113.7,0.1058,24.436,44.8,11.7,678.7,0,4.351
478,10-05-2014 11:40,890.25,3.53,7.81,117.9,0.1064,24.968,43.8,11.8,808.7,0,4.339
479,10-05-2014 11:55,889.95,3.78,7.05,126.4,0.1064,24.171,45.5,11.7,2053.7,0,4.345
480,10-05-2014 12:10,889.95,3.78,7.81,117.9,0.1064,24.944,43.1,11.6,1976.2,0,4.345
481,10-05-2014 12:25,889.65,4.03,7.55,124.9,0.1064,25.186,43.4,11.9,2008.7,0,4.363
482,10-05-2014 12:40,889.35,3.53,7.3,117.9,0.1064,25.234,44.2,12.2,1906.2,0,4.339
483,10-05-2014 12:55,889.05,3.78,8.06,127.8,0.1064,25.016,44.4,12.1,1811.2,0,4.345
484,10-05-2014 13:10,888.95,4.28,7.81,130.6,0.1064,24.363,46.5,12.2,1746.2,0,4.4
485,10-05-2014 13:25,888.95,4.03,7.55,132,0.1064,25.04,44.2,12,1676.2,0,4.345
486,10-05-2014 13:40,888.75,4.03,8.56,124.9,0.1064,24.847,45.3,12.2,1603.7,0,4.345
487,10-05-2014 13:55,888.55,4.03,7.81,122.1,0.1064,24.412,44.4,11.5,1531.2,0,4.339
488,10-05-2014 14:10,888.65,3.78,6.55,119.3,0.1064,24.002,46.1,11.7,1426.2,0,4.351
489,10-05-2014 14:25,888.55,4.03,8.31,122.1,0.1064,24.219,46.1,11.9,1331.2,0,4.345
490,10-05-2014 14:40,888.45,3.78,7.55,116.5,0.1064,23.833,46.8,11.8,1231.2,0,4.357
491,10-05-2014 14:55,888.35,4.28,9.32,122.1,0.1069,24.122,45.6,11.7,1121.2,0,4.345
492,10-05-2014 15:10,888.35,3.78,8.31,113.7,0.1069,23.497,46,11.2,1003.7,0,4.357
493,10-05-2014 15:25,888.45,4.03,7.3,122.1,0.1069,23.304,47.4,11.5,883.7,0,4.345
494,10-05-2014 15:40,888.55,3.27,7.05,119.3,0.1069,23.376,46.3,11.2,738.7,0,4.351
495,10-05-2014 15:55,888.35,3.27,6.55,115.1,0.1064,22.8,47,10.9,646.2,0,4.345
496,10-05-2014 16:10,888.45,3.53,7.55,119.3,0.1064,21.843,50.5,11.1,526.2,0,4.351
